carat,cut,color,clarity,depth,table,price,x,y,z
1.82,Good,G,VVS1,61.0,57.0,9249,8.39,8.38,5.12
0.23,Ideal,D,VVS1,61.5,50.0,347,0.99,0.99,0.61
0.27,Ideal,H,SI1,60.7,58.0,377,1.23,1.23,0.75
0.34,Premium,H,VS2,60.8,55.0,530,1.46,1.45,0.88
0.35,Ideal,G,SI1,60.8,57.0,614,1.46,1.47,0.89
1.01,Very Good,D,VS2,62.5,57.0,4022,4.16,4.16,2.6
0.46,Premium,H,SI1,61.5,56.0,702,1.73,1.73,1.06
1.13,Very Good,D,SI2,60.5,58.0,4392,4.95,4.97,3.0
1.23,Premium,I,SI2,63.0,59.0,3816,5.81,5.8,3.66
1.37,Premium,I,VS2,61.9,57.0,5078,5.7,5.72,3.54
1.35,Premium,G,SI1,61.3,56.0,5029,6.62,6.58,4.04
0.66,Premium,I,VS2,61.6,55.0,1605,2.93,2.9,1.8
0.2,Premium,F,VVS1,62.0,59.0,326,0.87,0.86,0.54
0.79,Very Good,F,SI2,61.9,58.0,2079,3.41,3.42,2.12
0.52,Very Good,G,VVS2,61.7,62.0,1249,2.49,2.44,1.52
0.71,Very Good,G,VS2,61.8,55.0,1814,2.48,2.52,1.55
1.24,Very Good,I,SI2,60.5,56.0,4236,5.29,5.3,3.2
0.28,Ideal,G,SI1,60.7,62.0,356,1.13,1.15,0.69
0.44,Ideal,I,IF,62.9,57.0,1036,2.01,1.99,1.26
0.48,Ideal,J,SI1,61.4,58.0,936,2.38,2.38,1.46
1.07,Ideal,G,SI2,61.9,57.0,4381,4.72,4.73,2.93
0.36,Very Good,H,VS2,61.7,63.0,554,1.52,1.52,0.94
0.35,Ideal,G,SI1,60.4,58.0,576,1.5,1.5,0.91
0.23,Premium,J,VVS1,61.3,58.0,326,1.01,1.02,0.62
0.44,Fair,D,SI1,61.4,62.0,666,1.73,1.74,1.06
0.39,Ideal,H,VS2,60.8,58.0,730,1.63,1.65,1.0
0.33,Good,G,VVS2,60.8,54.0,530,1.58,1.59,0.96
0.28,Premium,D,IF,59.3,57.0,447,1.32,1.33,0.79
0.55,Premium,H,VVS1,60.1,53.0,1515,2.16,2.2,1.31
1.24,Ideal,F,SI2,62.6,57.0,5007,5.35,5.31,3.33
0.25,Ideal,G,SI1,61.6,60.0,369,0.96,0.95,0.59
0.27,Ideal,H,VS1,63.0,61.0,369,1.15,1.16,0.72
0.41,Premium,E,SI2,62.9,59.0,728,1.9,1.89,1.19
0.24,Ideal,F,SI1,63.5,57.0,326,0.96,0.96,0.61
0.33,Good,F,VVS1,60.6,58.0,538,1.52,1.55,0.93
0.89,Premium,H,SI1,62.1,58.0,2397,3.61,3.57,2.23
0.34,Ideal,J,VS2,61.5,57.0,484,1.45,1.45,0.89
0.53,Premium,F,SI2,62.5,56.0,1144,2.53,2.51,1.57
0.27,Good,H,VS1,61.1,58.0,326,1.26,1.27,0.77
0.73,Very Good,F,VS2,61.8,56.0,1724,3.62,3.58,2.22
0.82,Premium,I,VVS2,61.0,55.0,2421,3.07,3.08,1.88
0.52,Very Good,J,VVS2,61.7,54.0,999,2.3,2.3,1.42
0.47,Premium,E,SI1,62.3,58.0,1053,2.1,2.05,1.29
0.21,Very Good,H,VVS2,62.2,56.0,326,1.03,1.03,0.64
1.2,Very Good,J,IF,62.0,56.0,4570,5.2,5.12,3.2
1.09,Good,G,VVS2,61.8,54.0,3688,5.12,5.12,3.16
0.28,Ideal,F,VVS2,61.7,56.0,490,1.25,1.26,0.77
0.61,Ideal,J,VS2,62.9,53.0,1438,2.59,2.6,1.63
0.5,Ideal,E,VS1,62.6,57.0,1241,2.11,2.1,1.32
1.1,Premium,E,VVS2,60.7,52.0,4840,4.94,4.98,3.01
0.41,Premium,I,SI2,61.0,58.0,645,1.78,1.78,1.08
0.28,Ideal,H,IF,63.1,58.0,476,1.21,1.22,0.77
0.67,Ideal,E,SI1,62.6,59.0,1929,2.67,2.68,1.67
0.21,Fair,H,VS2,59.1,56.0,326,0.91,0.91,0.54
0.31,Good,I,VS2,61.8,60.0,389,1.31,1.31,0.81
0.32,Ideal,D,VVS2,60.8,58.0,523,1.41,1.42,0.86
1.49,Very Good,E,VS2,64.3,57.0,7004,6.42,6.45,4.14
0.46,Ideal,G,SI1,62.0,56.0,850,1.96,1.98,1.22
0.35,Ideal,D,SI1,62.3,60.0,622,1.71,1.73,1.07
0.23,Premium,J,VVS2,61.6,60.0,326,0.99,0.99,0.61
0.23,Premium,G,VVS2,62.3,57.0,326,1.0,0.99,0.62
0.5,Ideal,G,SI1,61.1,59.0,1097,2.4,2.39,1.46
0.61,Very Good,D,SI1,63.2,59.0,1418,2.83,2.86,1.8
0.32,Ideal,G,SI2,59.8,55.0,415,1.31,1.33,0.79
0.37,Fair,E,VS2,61.9,60.0,485,1.7,1.68,1.05
1.54,Ideal,I,SI1,62.3,56.0,6449,6.0,6.05,3.75
0.32,Very Good,F,SI1,62.8,57.0,495,1.26,1.29,0.8
0.56,Ideal,F,SI1,62.7,60.0,1125,2.55,2.55,1.6
1.23,Fair,H,VS2,61.7,60.0,3867,5.4,5.34,3.31
0.66,Premium,H,VS2,62.2,56.0,1468,3.02,2.98,1.86
0.68,Ideal,I,VVS1,63.6,56.0,1862,2.69,2.7,1.72
0.58,Good,E,SI1,61.6,58.0,1453,2.46,2.46,1.52
0.6,Premium,E,VVS2,61.8,59.0,1874,2.42,2.41,1.49
0.73,Very Good,D,VS2,62.8,57.0,2194,3.34,3.35,2.1
0.45,Premium,I,VVS1,59.7,59.0,871,2.03,2.08,1.23
0.62,Premium,F,VVS2,61.9,60.0,1712,2.69,2.72,1.67
0.23,Ideal,E,VVS2,63.1,60.0,326,0.95,0.94,0.6
0.96,Good,F,IF,62.1,55.0,3332,4.44,4.45,2.76
0.79,Good,D,SI2,62.1,59.0,1764,3.57,3.5,2.2
0.89,Premium,I,SI1,61.2,58.0,2353,3.53,3.5,2.15
0.59,Ideal,F,I1,61.3,59.0,1092,2.27,2.28,1.4
0.58,Ideal,F,VVS2,62.1,58.0,1317,2.65,2.63,1.64
0.26,Premium,J,VS1,61.6,62.0,326,1.17,1.14,0.71
0.43,Ideal,E,VVS1,61.2,61.0,942,1.6,1.61,0.98
0.26,Ideal,E,VS1,60.0,59.0,347,1.09,1.11,0.66
0.49,Very Good,G,SI2,62.6,57.0,882,1.96,1.96,1.23
0.27,Very Good,J,SI1,62.3,59.0,326,1.2,1.2,0.75
0.64,Very Good,J,SI2,61.5,54.0,1189,2.41,2.39,1.48
0.4,Very Good,G,I1,63.2,58.0,574,1.83,1.82,1.15
0.29,Ideal,I,SI1,61.3,57.0,346,1.14,1.12,0.69
0.98,Premium,G,VS2,61.6,57.0,3481,3.94,3.89,2.41
1.33,Premium,G,VVS2,59.6,56.0,6050,5.58,5.66,3.35
2.73,Very Good,F,VS1,62.7,57.0,18823,10.58,10.74,6.69
1.93,Ideal,G,SI2,59.3,53.0,10499,8.78,8.81,5.22
0.5,Premium,H,VS2,61.5,56.0,1081,2.32,2.32,1.43
0.25,Premium,I,SI1,62.3,54.0,326,1.23,1.23,0.77
0.6,Ideal,G,VS2,61.4,61.0,1542,2.47,2.49,1.52
1.89,Very Good,I,VS2,60.9,55.0,9701,7.75,7.63,4.68
0.39,Premium,H,SI1,62.2,58.0,611,1.5,1.51,0.93
0.27,Ideal,I,SI2,63.6,62.0,326,1.19,1.17,0.75
0.54,Ideal,H,VS1,61.3,60.0,1269,2.42,2.44,1.49
0.28,Good,I,SI1,62.1,59.0,326,1.09,1.08,0.68
0.89,Ideal,D,VVS1,62.4,60.0,3496,3.73,3.77,2.34
0.75,Ideal,I,SI1,62.9,56.0,2126,3.29,3.29,2.07
0.21,Premium,I,I1,61.7,58.0,326,0.8,0.8,0.49
0.25,Very Good,I,VS2,60.1,57.0,326,1.02,1.03,0.62
1.09,Ideal,H,VS2,61.2,55.0,4217,4.76,4.85,2.94
0.34,Very Good,I,SI1,60.9,56.0,444,1.39,1.39,0.85
0.54,Premium,E,SI2,61.9,56.0,1323,2.23,2.22,1.38
0.28,Ideal,D,VS1,61.4,59.0,483,1.19,1.19,0.73
0.86,Premium,F,SI1,60.0,56.0,2615,4.03,4.0,2.41
0.9,Good,G,SI2,61.4,58.0,2077,3.76,3.73,2.3
0.66,Very Good,E,VVS1,63.2,54.0,1806,2.7,2.68,1.7
0.4,Ideal,I,SI2,61.5,56.0,714,1.65,1.68,1.03
0.6,Premium,J,SI2,62.2,60.0,1138,2.6,2.56,1.6
0.28,Ideal,I,SI2,63.1,57.0,362,1.21,1.21,0.76
1.53,Ideal,G,SI1,60.6,55.0,8196,6.53,6.63,3.99
1.11,Premium,E,SI1,61.3,51.0,4049,5.06,5.15,3.13
0.31,Ideal,I,SI2,61.9,53.0,479,1.29,1.28,0.79
0.71,Ideal,I,VS1,60.8,55.0,1815,2.98,2.99,1.82
0.34,Good,E,VS1,62.9,57.0,502,1.31,1.32,0.83
0.29,Very Good,D,SI2,62.0,56.0,433,1.28,1.26,0.79
0.33,Very Good,J,SI2,63.1,56.0,385,1.31,1.33,0.83
0.59,Very Good,I,VVS2,60.3,57.0,1459,2.55,2.59,1.55
0.28,Very Good,J,VS2,62.8,62.0,326,1.21,1.21,0.76
0.33,Premium,F,SI1,61.0,63.0,583,1.37,1.39,0.84
1.35,Good,H,VVS2,60.5,56.0,5041,5.95,5.92,3.59
0.47,Good,I,VS1,60.7,59.0,740,2.08,2.1,1.27
0.91,Good,F,VS1,62.6,59.0,2370,3.75,3.73,2.34
0.24,Fair,G,SI2,62.5,59.0,326,1.02,1.02,0.64
1.27,Premium,G,VS1,60.9,58.0,5363,5.02,4.95,3.04
0.67,Very Good,D,SI1,63.3,58.0,1732,2.96,2.93,1.86
0.69,Ideal,I,SI1,61.4,57.0,1382,2.95,2.99,1.82
0.33,Good,J,VS2,61.6,53.0,390,1.67,1.66,1.03
0.37,Ideal,F,SI1,60.5,61.0,702,1.77,1.76,1.07
0.53,Good,H,VVS2,60.9,59.0,1020,2.31,2.33,1.41
0.84,Premium,G,VS2,61.5,59.0,2597,3.5,3.44,2.14
0.36,Very Good,F,VS1,60.0,57.0,535,1.6,1.59,0.96
1.16,Ideal,D,SI2,62.4,58.0,4647,4.93,4.97,3.09
2.24,Good,G,SI1,62.6,55.0,10420,10.14,10.06,6.33
0.56,Ideal,E,VS1,61.3,58.0,1269,2.11,2.1,1.29
0.72,Fair,H,SI1,61.5,62.0,1261,2.77,2.75,1.7
1.69,Very Good,G,VS2,61.5,57.0,9439,7.31,7.19,4.46
0.72,Premium,G,SI1,60.0,61.0,1843,2.96,2.99,1.79
0.73,Ideal,G,SI1,62.9,57.0,2244,3.28,3.28,2.06
0.23,Ideal,I,SI1,60.3,60.0,326,0.84,0.83,0.5
0.83,Premium,E,SI1,62.3,54.0,2602,3.87,3.84,2.4
0.54,Ideal,I,VS1,62.1,58.0,1281,2.32,2.28,1.43
0.74,Ideal,J,SI2,62.7,52.0,1652,2.94,2.92,1.84
0.96,Premium,H,SI1,60.0,59.0,3144,3.86,3.86,2.31
0.58,Ideal,E,VVS1,61.9,58.0,1642,2.46,2.5,1.54
0.34,Fair,I,SI1,62.6,54.0,395,1.41,1.42,0.88
1.16,Premium,I,SI1,60.3,58.0,3905,4.94,4.98,2.99
1.05,Ideal,I,VVS2,59.4,59.0,4221,5.14,5.1,3.04
0.27,Premium,G,VS1,61.2,61.0,352,1.06,1.07,0.65
0.42,Ideal,I,SI2,59.1,57.0,644,1.84,1.85,1.09
1.23,Ideal,E,SI2,62.0,55.0,4614,4.94,4.93,3.06
0.99,Ideal,G,SI1,60.6,57.0,3051,4.12,4.14,2.51
1.35,Good,G,VS2,63.4,61.0,5066,5.98,5.91,3.77
0.3,Very Good,J,SI2,60.9,57.0,349,1.29,1.31,0.79
0.6,Fair,I,SI1,61.4,55.0,1015,2.7,2.7,1.66
0.52,Ideal,H,VVS2,63.0,58.0,1363,2.37,2.35,1.49
0.32,Very Good,E,SI1,61.6,61.0,527,1.52,1.54,0.94
0.55,Premium,I,VVS2,61.0,58.0,1161,2.31,2.33,1.42
0.35,Very Good,H,VS1,60.8,58.0,533,1.62,1.64,0.99
0.98,Fair,I,SI1,62.6,55.0,2512,3.96,4.03,2.5
1.84,Very Good,J,VVS2,60.3,60.0,8768,7.77,7.84,4.71
1.05,Good,G,VS2,61.4,57.0,3292,3.93,3.9,2.41
0.82,Premium,H,SI2,62.4,56.0,2428,3.65,3.66,2.28
0.62,Ideal,J,SI1,63.0,57.0,1512,2.58,2.54,1.61
0.28,Ideal,E,SI1,60.2,60.0,442,1.15,1.14,0.69
2.31,Ideal,I,I1,61.1,62.0,11107,10.22,10.25,6.25
0.5,Premium,E,VS1,62.9,56.0,1002,2.12,2.11,1.33
0.25,Ideal,D,VS1,60.9,57.0,391,1.22,1.23,0.75
0.39,Ideal,I,VVS2,60.9,56.0,792,1.49,1.5,0.91
2.09,Ideal,J,VS2,59.9,59.0,10348,9.7,9.8,5.84
0.21,Good,D,SI1,62.4,58.0,326,1.06,1.05,0.66
0.32,Ideal,I,VS1,61.0,60.0,474,1.34,1.35,0.82
0.81,Very Good,H,VS1,61.4,56.0,2308,3.68,3.67,2.26
0.85,Premium,H,VVS2,60.8,57.0,2735,3.52,3.56,2.15
0.77,Very Good,G,VS2,61.6,59.0,2105,3.43,3.48,2.13
0.55,Ideal,F,SI1,60.4,58.0,1269,2.32,2.35,1.41
0.32,Premium,F,SI2,61.1,54.0,442,1.17,1.16,0.71
0.34,Good,F,VS2,60.1,59.0,440,1.45,1.46,0.87
0.33,Ideal,J,SI1,60.1,59.0,376,1.3,1.3,0.78
2.8,Premium,I,VVS1,63.2,55.0,18823,11.23,11.18,7.08
0.25,Fair,F,IF,60.6,56.0,326,1.18,1.19,0.72
0.91,Premium,H,I1,61.0,54.0,2672,4.01,4.05,2.46
1.04,Premium,H,VVS1,61.4,57.0,3792,4.3,4.25,2.63
0.21,Good,I,VS2,64.3,58.0,326,0.93,0.91,0.59
0.2,Very Good,D,VS1,62.0,59.0,326,0.77,0.77,0.48
0.83,Ideal,H,SI2,61.6,55.0,1995,3.56,3.6,2.21
1.99,Ideal,E,VVS2,63.9,57.0,12766,7.99,7.99,5.11
0.48,Good,E,SI2,65.1,56.0,854,2.13,2.09,1.37
1.03,Premium,H,VS1,60.8,54.0,3096,4.23,4.21,2.56
0.79,Premium,J,VS1,59.5,62.0,1857,3.19,3.24,1.91
0.28,Premium,G,SI2,61.9,62.0,389,1.12,1.12,0.69
0.39,Premium,G,VS2,61.9,60.0,720,1.74,1.75,1.08
1.31,Fair,I,VS1,62.8,56.0,3577,5.87,5.82,3.67
0.93,Very Good,D,VS1,62.5,60.0,3035,4.24,4.23,2.65
0.21,Good,H,VS1,61.7,58.0,326,0.95,0.96,0.59
0.47,Premium,D,SI2,60.7,56.0,947,2.17,2.2,1.33
0.24,Ideal,E,VS2,62.1,51.0,369,0.93,0.93,0.58
0.27,Ideal,H,VVS2,60.0,56.0,373,1.21,1.21,0.73
0.77,Ideal,F,VS2,60.6,60.0,2622,3.43,3.45,2.09
0.71,Ideal,F,SI2,60.5,61.0,1998,3.17,3.2,1.93
0.22,Fair,G,SI2,64.4,59.0,326,0.95,0.94,0.61
0.44,Ideal,I,SI1,63.0,55.0,848,1.85,1.85,1.16
0.33,Very Good,G,VS2,61.1,59.0,500,1.42,1.42,0.87
1.01,Ideal,G,SI1,62.5,53.0,3689,4.56,4.5,2.83
0.49,Ideal,E,SI1,62.2,58.0,1195,2.08,2.09,1.3
0.43,Premium,G,VS2,61.3,61.0,887,1.9,1.88,1.16
0.52,Premium,D,VVS2,61.8,56.0,1313,2.4,2.37,1.48
1.03,Very Good,I,VS2,62.7,53.0,3074,4.64,4.61,2.9
0.41,Very Good,E,SI2,60.0,57.0,725,1.97,1.96,1.18
0.68,Ideal,J,SI2,60.5,56.0,1689,2.71,2.77,1.66
0.27,Ideal,F,VS2,62.6,56.0,412,1.05,1.04,0.65
0.61,Very Good,I,IF,60.8,59.0,1663,2.34,2.31,1.41
0.71,Very Good,F,SI2,59.7,57.0,1780,2.92,2.95,1.75
0.33,Good,E,VS2,61.1,58.0,497,1.45,1.47,0.89
0.47,Ideal,G,VS2,62.4,60.0,977,2.09,2.08,1.3
0.65,Ideal,E,VVS2,61.1,57.0,2124,2.6,2.64,1.6
0.41,Premium,F,SI2,63.7,58.0,757,2.01,2.01,1.28
0.28,Ideal,F,VS2,60.9,56.0,420,1.14,1.15,0.7
0.22,Ideal,F,SI1,61.3,56.0,326,0.89,0.9,0.55
0.43,Very Good,G,SI1,63.2,55.0,770,1.79,1.78,1.13
0.22,Ideal,E,VS1,61.9,58.0,326,0.92,0.94,0.58
0.35,Premium,E,SI1,60.9,57.0,599,1.44,1.44,0.88
0.54,Good,H,SI1,61.4,57.0,928,2.29,2.29,1.4
0.5,Premium,H,VVS1,62.6,59.0,1232,1.96,1.95,1.22
0.6,Premium,E,VS1,61.2,55.0,1892,2.94,2.95,1.8
0.55,Very Good,E,VS1,63.4,55.0,1443,2.41,2.41,1.53
0.52,Ideal,G,SI1,61.4,59.0,1111,2.17,2.17,1.33
0.34,Ideal,J,VS1,61.4,56.0,525,1.41,1.42,0.87
0.24,Ideal,G,SI2,62.6,60.0,326,1.03,1.03,0.65
0.25,Ideal,I,VS1,62.3,54.0,326,0.92,0.93,0.57
0.64,Premium,J,SI1,62.0,60.0,1310,2.62,2.63,1.63
0.88,Very Good,H,SI2,59.5,57.0,2378,3.86,3.95,2.32
0.23,Premium,G,VS1,61.9,58.0,326,0.87,0.86,0.54
1.27,Very Good,I,VVS2,62.5,57.0,4615,5.58,5.54,3.48
1.26,Ideal,F,VVS2,60.8,56.0,6105,5.65,5.75,3.47
0.79,Ideal,J,SI2,60.8,54.0,1931,3.45,3.51,2.12
0.56,Very Good,G,SI2,63.5,59.0,1139,2.65,2.64,1.68
0.22,Ideal,J,VVS1,62.3,57.0,326,1.01,1.01,0.63
0.54,Ideal,H,SI1,62.9,56.0,1160,2.1,2.07,1.31
0.74,Ideal,E,VS1,61.6,57.0,2379,2.79,2.78,1.71
1.6,Premium,E,SI1,59.9,57.0,8697,7.58,7.64,4.56
0.23,Ideal,F,SI1,60.8,56.0,326,0.88,0.88,0.54
0.89,Premium,F,VVS1,60.2,60.0,2973,3.74,3.72,2.25
0.7,Good,D,SI1,62.0,59.0,1461,2.94,2.92,1.82
0.64,Fair,I,VS1,62.6,57.0,1123,2.75,2.74,1.72
0.22,Good,E,SI1,63.2,55.0,326,0.97,0.97,0.62
0.22,Very Good,I,VVS1,61.7,55.0,326,0.94,0.95,0.59
0.77,Very Good,G,VVS2,61.0,56.0,2185,3.22,3.18,1.95
0.3,Ideal,G,SI1,60.7,58.0,446,1.24,1.24,0.75
1.1,Ideal,G,SI1,61.4,57.0,4268,4.91,4.92,3.02
0.49,Ideal,J,VS2,61.8,57.0,828,2.19,2.18,1.35
0.32,Very Good,F,SI2,61.3,58.0,464,1.36,1.38,0.84
1.17,Ideal,F,SI1,61.7,62.0,4261,5.12,5.15,3.16
0.32,Premium,H,VS1,60.7,59.0,493,1.55,1.56,0.94
0.65,Premium,F,SI2,62.2,60.0,1519,2.63,2.65,1.64
0.51,Ideal,G,SI1,62.1,57.0,1109,2.11,2.12,1.31
0.75,Ideal,G,VS1,62.2,58.0,2214,3.28,3.27,2.03
0.41,Very Good,I,SI1,61.0,58.0,650,1.73,1.71,1.05
0.39,Ideal,J,SI1,62.8,60.0,624,1.39,1.39,0.87
0.68,Ideal,J,SI1,62.6,60.0,1670,3.1,3.11,1.95
2.06,Ideal,E,VVS2,60.8,56.0,15732,8.72,8.79,5.32
1.78,Ideal,G,VS1,62.6,61.0,11608,7.66,7.7,4.81
0.23,Ideal,G,VS1,61.4,56.0,366,1.17,1.19,0.73
0.63,Ideal,E,VVS2,60.5,58.0,1921,2.73,2.71,1.64
0.21,Ideal,H,SI2,63.7,54.0,326,0.92,0.92,0.59
0.79,Ideal,J,VS1,59.6,57.0,1878,3.52,3.53,2.1
0.84,Ideal,E,VS2,62.2,63.0,2349,3.94,3.99,2.47
0.32,Ideal,E,SI1,62.0,57.0,477,1.43,1.44,0.89
0.79,Good,I,SI1,62.4,54.0,1683,3.38,3.43,2.13
0.24,Ideal,F,VS2,60.1,57.0,342,0.92,0.95,0.56
0.27,Very Good,G,SI1,61.9,57.0,328,1.2,1.19,0.74
0.56,Premium,H,SI2,61.3,63.0,1139,2.74,2.76,1.69
0.43,Premium,E,VS2,62.2,60.0,914,1.67,1.67,1.04
1.56,Very Good,G,SI2,60.5,59.0,5876,6.33,6.33,3.83
0.68,Very Good,D,SI1,60.8,61.0,2013,3.29,3.34,2.01
0.78,Ideal,F,VS1,62.9,60.0,2403,2.93,2.94,1.85
1.08,Ideal,E,SI1,62.3,58.0,4276,4.77,4.89,3.01
1.06,Premium,H,VVS1,60.3,58.0,4481,4.22,4.24,2.55
0.93,Ideal,E,VVS2,61.8,60.0,3499,3.82,3.83,2.37
0.84,Ideal,H,SI1,60.6,58.0,2663,3.73,3.7,2.25
0.98,Premium,G,VVS1,62.2,58.0,4190,4.17,4.07,2.56
0.23,Premium,H,SI2,61.6,54.0,326,0.94,0.93,0.58
0.65,Premium,I,SI1,62.0,61.0,1346,2.9,2.89,1.8
0.79,Ideal,G,VVS2,61.9,58.0,2607,3.08,3.06,1.9
0.49,Very Good,H,VVS2,62.4,59.0,1073,2.42,2.43,1.51
1.04,Ideal,I,VS1,62.8,59.0,3691,4.68,4.66,2.94
0.81,Very Good,H,VVS2,62.3,58.0,2253,3.45,3.42,2.14
0.24,Good,F,VS2,61.7,62.0,326,1.03,1.03,0.64
1.07,Very Good,J,SI2,61.2,60.0,2590,4.58,4.59,2.81
0.42,Premium,D,VVS1,59.7,57.0,1000,1.82,1.84,1.09
0.52,Ideal,F,SI2,61.9,60.0,1235,2.4,2.42,1.49
0.39,Premium,I,SI2,64.1,57.0,552,1.61,1.61,1.03
1.23,Premium,F,VVS2,59.4,56.0,5976,5.3,5.27,3.14
0.45,Premium,G,SI2,60.4,53.0,832,1.81,1.81,1.09
1.51,Ideal,E,VS2,61.6,61.0,7124,6.23,6.19,3.83
1.31,Ideal,I,SI1,60.9,56.0,4687,6.08,6.06,3.69
0.6,Ideal,J,SI1,60.7,58.0,1361,2.65,2.62,1.6
0.4,Ideal,J,SI1,61.3,57.0,623,1.96,1.97,1.21
0.23,Premium,D,SI2,61.2,61.0,326,1.06,1.04,0.64
0.21,Fair,E,VVS2,61.8,53.0,326,0.8,0.82,0.5
1.14,Very Good,G,SI1,61.4,57.0,3976,4.87,4.88,2.99
0.69,Very Good,E,SI1,61.4,56.0,1627,3.0,3.05,1.85
0.37,Premium,H,SI2,62.6,57.0,569,1.58,1.58,0.99
0.3,Ideal,I,SI2,63.3,60.0,424,1.18,1.16,0.74
0.23,Ideal,E,VS2,60.5,59.0,326,0.94,0.95,0.57
0.48,Very Good,D,SI1,60.0,59.0,849,2.07,2.1,1.25
0.42,Premium,J,VS2,60.2,56.0,656,1.83,1.84,1.1
0.49,Ideal,G,VS2,62.1,60.0,1017,1.97,1.99,1.23
0.54,Ideal,D,VVS2,61.4,55.0,1625,2.23,2.23,1.37
0.71,Fair,G,SI1,60.7,57.0,1364,2.76,2.85,1.7
0.41,Premium,H,SI2,60.6,56.0,605,2.14,2.17,1.3
0.22,Ideal,I,VS2,62.0,59.0,326,0.88,0.86,0.54
0.52,Ideal,G,VS2,61.6,58.0,1157,2.3,2.29,1.41
0.61,Very Good,H,SI2,59.3,52.0,1156,2.59,2.59,1.53
0.33,Fair,G,SI2,61.4,56.0,405,1.34,1.33,0.82
0.39,Premium,H,VVS2,60.7,57.0,763,1.55,1.56,0.94
0.82,Ideal,J,I1,61.0,58.0,1964,3.73,3.64,2.24
0.47,Very Good,J,VVS2,62.4,61.0,755,2.42,2.42,1.51
0.5,Ideal,H,VS1,60.5,59.0,1023,2.24,2.25,1.36
0.72,Very Good,G,VVS1,61.1,56.0,1757,3.45,3.43,2.1
0.88,Premium,F,SI1,61.8,60.0,2606,3.69,3.65,2.27
0.58,Ideal,F,SI1,62.1,56.0,1529,2.51,2.49,1.55
0.73,Very Good,J,VS2,61.9,57.0,1704,3.11,3.12,1.93
1.04,Very Good,H,VS2,59.8,57.0,3828,5.54,5.59,3.33
0.27,Premium,G,VS1,63.3,59.0,376,1.1,1.07,0.68
0.29,Ideal,H,VS1,61.5,59.0,453,1.18,1.15,0.72
0.7,Good,E,SI2,62.6,59.0,1563,3.24,3.21,2.02
1.81,Ideal,J,VS2,62.6,59.0,7379,7.08,7.17,4.46
0.2,Ideal,G,VS1,61.4,57.0,326,0.9,0.9,0.55
0.37,Premium,F,SI1,61.6,57.0,557,1.46,1.46,0.9
0.37,Ideal,D,VVS1,62.9,60.0,954,1.69,1.69,1.06
0.28,Premium,H,VS2,61.5,58.0,420,1.29,1.29,0.79
0.55,Ideal,J,VVS2,61.7,58.0,1024,2.38,2.38,1.47
0.7,Premium,G,SI2,62.3,64.0,1642,2.8,2.8,1.75
0.68,Ideal,F,VVS1,60.6,58.0,2166,2.79,2.81,1.7
1.87,Good,F,VS2,61.6,59.0,8186,8.75,8.64,5.36
0.37,Ideal,G,SI2,61.6,57.0,559,1.63,1.65,1.01
0.59,Fair,H,SI2,61.3,55.0,984,2.54,2.54,1.56
0.24,Ideal,E,VS2,61.9,58.0,343,1.0,1.0,0.62
0.74,Premium,J,SI1,59.7,56.0,1789,3.32,3.37,2.0
1.13,Very Good,F,SI1,63.1,54.0,3998,5.13,5.05,3.21
1.63,Fair,H,SI2,61.6,59.0,4627,6.98,7.03,4.31
0.61,Good,J,VVS1,62.0,56.0,1218,2.53,2.51,1.56
0.8,Very Good,G,SI1,61.6,58.0,2440,3.18,3.14,1.95
1.11,Ideal,H,VVS2,60.8,57.0,4433,4.75,4.82,2.91
1.14,Ideal,H,VVS2,62.8,58.0,5339,4.8,4.78,3.0
0.37,Good,E,VS1,61.3,56.0,592,1.64,1.63,1.0
0.73,Very Good,J,VVS2,63.2,57.0,1726,3.26,3.21,2.04
1.61,Ideal,G,SI2,62.0,56.0,7955,6.16,6.17,3.82
1.58,Very Good,D,VS1,61.1,57.0,8291,7.01,7.11,4.31
0.3,Ideal,J,VVS2,62.8,55.0,433,1.27,1.23,0.78
1.48,Very Good,H,SI1,61.7,62.0,5262,6.96,6.97,4.3
1.56,Ideal,G,VS2,64.1,62.0,7502,7.16,7.12,4.58
0.61,Premium,J,VVS2,63.0,56.0,1372,2.69,2.71,1.7
0.32,Good,G,VVS1,62.1,55.0,510,1.3,1.29,0.81
0.23,Very Good,F,SI1,61.7,57.0,326,0.96,0.96,0.59
0.31,Ideal,E,SI1,62.0,54.0,524,1.32,1.31,0.81
0.27,Very Good,I,SI1,61.4,57.0,326,1.08,1.1,0.67
0.31,Premium,F,SI1,61.2,60.0,458,1.37,1.39,0.85
1.99,Very Good,G,SI1,62.2,56.0,9140,9.1,9.09,5.66
0.29,Premium,G,SI2,60.1,53.0,438,1.35,1.34,0.81
0.57,Premium,H,VVS2,61.4,56.0,1546,2.5,2.51,1.53
0.33,Premium,H,VVS2,60.8,56.0,581,1.64,1.62,0.99
0.24,Very Good,G,SI2,62.2,57.0,326,1.04,1.05,0.65
0.34,Premium,G,VVS2,61.9,59.0,629,1.38,1.39,0.86
0.78,Ideal,E,VS2,62.1,58.0,2466,3.18,3.17,1.97
0.31,Ideal,F,SI1,61.1,60.0,537,1.46,1.44,0.89
0.28,Ideal,H,SI2,62.1,61.0,371,1.27,1.25,0.78
0.25,Very Good,G,VVS2,62.2,53.0,326,0.99,0.99,0.62
